54.9875, -70.975
60.8, -67.6
66.0725, -62.885
69.8125, -58.125
73.25, -51.5
75.3125, -44.125
76, -36
75.3125, -27.5
73.7725, -21.42
71.3525, -15.98
67.09, -10.08
60.8, -4.4
54.9875, -1.025
47.1875, 1.375
40, 2
32.8125, 1.375
25.0125, -1.025
19.2, -4.4
14.025, -9.02
9.9, -14.72
7.025, -21.42
5.4, -29.12
5, -36
5.625, -44.125
7.5, -51.5
10.625, -58.125
15, -64
20.3125, -68.375
26.25, -71.5
32.8125, -73.375
40, -74
47.1875, -73.375
