10, 0
10, -103
32, -103
32, -78
31, -65
36.5, -69.375
43.1, -72.975
48.6, -74.6
55.2425, -74.925
61.28, -73.8
66.2825, -71.325
70.25, -67.5
73.1825, -62.325
75.08, -55.8
75.9425, -47.925
76, 0
54, 0
53.73, -46.84
52.53, -50.84
49.875, -54.75
47.88, -56.36
45, -57
41.6025, -56.595
38.3025, -55.195
35.3, -52.795
32, -49
32, 0
