54, -36
53.75, -40.3125
52.79, -44.9925
49.36, -52.14
47.84, -54.06
45.49, -55.785
43.25, -56.625
40, -57
37.125, -56.625
34.5, -55.5
32.125, -53.625
30, -51
27.75, -44.75
27, -36
27.75, -27.25
30, -21
32.125, -18.375
34.5, -16.5
37.125, -15.375
40, -15
42.64, -15.24
45.49, -16.215
49.01, -19.335
51.44, -23.2
52.79, -26.5125
53.64, -30.45
