54, -9
48.8125, -4.1875
43.25, -0.75
37.3125, 1.3125
31, 2
26.82, 1.71
23.08, 0.84
18.295, -1.5525
14.5, -5.25
12.52, -8.44
10.98, -12.21
9.495, -18.9525
9.055, -24.1725
9, -73
31, -73
31.005, -29.2125
31.405, -23.8125
32.445, -20.0125
33.92, -17.92
36.48, -16.48
40, -16
46, -17
49, -19.75
52, -24
52, -73
75, -73
75, 0
56, 0
55, -9
